Date,year_number,week_number,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,type,region,tavg
2023-01-01,2023,1,1.0048425409999999,312937.47999999998,141001.23999999999,88312.949999999997,341.63,conventional,RichmondNorfolk,13.9
2023-01-01,2023,1,1.5235923659999999,15587.1,80.459999999999994,3157.1500000000001,1.0700000000000001,organic,RichmondNorfolk,13.9
2023-01-01,2023,1,0.95991684899999996,235206.97,187297.20999999999,3584.8400000000001,30.100000000000001,conventional,Jacksonville,17.600000000000001
2023-01-01,2023,1,0.93435015300000002,15705.77,128.91,1764.95,0,organic,Jacksonville,17.600000000000001
2023-01-01,2023,1,0.89234352100000003,644205.27000000002,456549.31,13849.76,159.06999999999999,conventional,Tampa,21.399999999999999
2023-01-01,2023,1,1.191094179,15671.889999999999,10992.07,1631.1800000000001,0,organic,Tampa,21.399999999999999
2023-01-01,2023,1,1.209953727,338229.96000000002,15604.940000000001,269934.57000000001,48.649999999999999,conventional,HartfordSpringfield,8.5999999999999996
2023-01-01,2023,1,1.899097772,14385.08,592.21000000000004,6246.3500000000004,0,organic,HartfordSpringfield,8.5999999999999996
2023-01-01,2023,1,0.70226882499999999,1472099.78,512056.59999999998,293718.47999999998,32009.509999999998,conventional,DallasFtWorth,18.699999999999999
2023-01-01,2023,1,1.334002098,31763.200000000001,13796.09,942.74000000000001,0,organic,DallasFtWorth,18.699999999999999
2023-01-01,2023,1,1.124753339,497499.96999999997,107819.86,221298.54000000001,7098.04,conventional,Philadelphia,10.300000000000001
2023-01-01,2023,1,1.7339556199999999,18761.139999999999,915.16999999999996,3216.9899999999998,0,organic,Philadelphia,10.300000000000001
2023-01-01,2023,1,0.91523572799999997,723751.84999999998,415298.84999999998,234933.53,233.84,conventional,Atlanta,14.9
2023-01-01,2023,1,0.83344812199999996,53216.620000000003,1708.1199999999999,18599.700000000001,0,organic,Atlanta,14.9
2023-01-01,2023,1,0.72881057800000004,866213.26000000001,302391.83000000002,310676.32000000001,4721.9799999999996,conventional,Houston,20.800000000000001
2023-01-01,2023,1,1.356096964,14196.620000000001,8582.6399999999994,297.12,0,organic,Houston,20.800000000000001
2023-01-01,2023,1,0.87106147099999998,317957.95000000001,226820.64999999999,33761.839999999997,61.950000000000003,conventional,BirminghamMontgomery,17.100000000000001
2023-01-01,2023,1,0.91170212100000003,12527.200000000001,30.77,3318.4099999999999,0,organic,BirminghamMontgomery,17.100000000000001
2023-01-01,2023,1,1.153965401,355880.22999999998,157167.70999999999,59347.720000000001,810.13,conventional,Charlotte,12.9
2023-01-01,2023,1,1.753511587,16450.48,473.39999999999998,2851.5999999999999,2.21,organic,Charlotte,12.9
2023-01-01,2023,1,0.85541036500000001,4569615.6200000001,1806291.01,1522535.24,463942.37,conventional,GreatLakes,5.4000000000000004
2023-01-01,2023,1,1.638405892,102588.92999999999,14484.709999999999,37690.739999999998,0,organic,GreatLakes,5.4000000000000004
2023-01-01,2023,1,0.86384342599999997,131862.04999999999,32163.209999999999,64508.949999999997,4297.4899999999998,conventional,Louisville,8.5999999999999996
2023-01-01,2023,1,1.879747616,4260.7700000000004,54.57,3809.8200000000002,0,organic,Louisville,8.5999999999999996
2023-01-01,2023,1,0.80746037900000001,2035658.3400000001,986376.04000000004,537050.12,6305.8900000000003,conventional,Plains,1.7
2023-01-01,2023,1,1.3628989949999999,47922.580000000002,9719.6800000000003,4152.9700000000003,0,organic,Plains,1.7
2023-01-01,2023,1,1.141778038,588051.51000000001,243088.73999999999,250930.56,15032.26,conventional,Seattle,6.5
2023-01-01,2023,1,1.8796415319999999,70173.800000000003,15636.190000000001,49205.150000000001,11.19,organic,Seattle,6.5
2023-01-01,2023,1,0.84734489499999999,970968.94999999995,319880.56,394749.28000000003,19750.16,conventional,Denver,-1.8999999999999999
2023-01-01,2023,1,1.481213675,23273.540000000001,19470.740000000002,612.14999999999998,0,organic,Denver,-1.8999999999999999
2023-01-01,2023,1,0.86772247000000002,295387.07000000001,137191.42999999999,76127.869999999995,781.13999999999999,conventional,Nashville,13.300000000000001
2023-01-01,2023,1,1.0830479019999999,13941.35,70.239999999999995,11072.809999999999,0,organic,Nashville,13.300000000000001
2023-01-01,2023,1,1.087390388,74038.690000000002,13895.16,35161.129999999997,415.61000000000001,conventional,Syracuse,6.7999999999999998
2023-01-01,2023,1,1.7465109670000001,2845.8200000000002,242.34,92.900000000000006,0,organic,Syracuse,6.7999999999999998
2023-01-01,2023,1,0.89072526500000004,134847.57000000001,28183.82,64856.269999999997,15455.469999999999,conventional,Toledo,5.5999999999999996
2023-01-01,2023,1,1.69055997,2851.0599999999999,55.840000000000003,1520.3699999999999,0,organic,Toledo,5.5999999999999996
2023-01-01,2023,1,1.3690585319999999,443214.32000000001,212832.20000000001,103327.83,8559.2700000000004,conventional,Sacramento,11.1
2023-01-01,2023,1,1.3181571089999999,34911.580000000002,7066.7200000000003,1656.1900000000001,0,organic,Sacramento,11.1
2023-01-01,2023,1,1.372906427,464542.06,43616.010000000002,319846.94,86.939999999999998,conventional,Boston,11.4
2023-01-01,2023,1,1.799477875,21885.150000000001,160.55000000000001,2544.7600000000002,0,organic,Boston,11.4
2023-01-01,2023,1,0.91542741400000005,727516.20999999996,366173.31,246969.82000000001,28039.200000000001,conventional,Portland,5.7000000000000002
2023-01-01,2023,1,1.895751875,29118.900000000001,7638.3000000000002,18506.049999999999,1.3300000000000001,organic,Portland,5.7000000000000002
2023-01-01,2023,1,1.0522858049999999,158605.17000000001,108965.56,13555.309999999999,29.93,conventional,Pittsburgh,7.5
2023-01-01,2023,1,1.680993975,6467.5799999999999,1604.77,2.73,0,organic,Pittsburgh,7.5
2023-01-01,2023,1,0.90577158800000002,6864415.7599999998,2830199.2999999998,2642245.5699999998,106567.82000000001,conventional,West,11.699999999999999
2023-01-01,2023,1,1.6380413680000001,267464.65000000002,97498.690000000002,107546.39,19.359999999999999,organic,West,11.699999999999999
2023-01-01,2023,1,1.0158367429999999,81985.889999999999,40384.480000000003,29110.299999999999,17.140000000000001,conventional,Spokane,1.1000000000000001
2023-01-01,2023,1,1.8690219619999999,3536.6300000000001,803.57000000000005,2008.1700000000001,0,organic,Spokane,1.1000000000000001
2023-01-01,2023,1,0.86499166299999997,243846.95999999999,72098.479999999996,95746.699999999997,17522.259999999998,conventional,Indianapolis,7.2999999999999998
2023-01-01,2023,1,1.7304447169999999,4823.9300000000003,893.29999999999995,2471.54,0,organic,Indianapolis,7.2999999999999998
2023-01-01,2023,1,1.0769654280000001,534951.48999999999,114457.75,356631.31,76.120000000000005,conventional,NorthernNewEngland,8.4000000000000004
2023-01-01,2023,1,2.2890212430000001,9083.8999999999996,1300.3800000000001,294.61000000000001,1.3600000000000001,organic,NorthernNewEngland,8.4000000000000004
2023-01-01,2023,1,1.0968803519999999,156669.32999999999,32344.16,48800.120000000003,1104.48,conventional,BuffaloRochester,3.6000000000000001
2023-01-01,2023,1,1.8818377580000001,7233.2799999999997,544.13999999999999,122.89,0,organic,BuffaloRochester,3.6000000000000001
2023-01-01,2023,1,1.077536418,328217.31,122779.11,99497.139999999999,11098.120000000001,conventional,HarrisburgScranton,9.5
2023-01-01,2023,1,1.5832612699999999,11466.139999999999,288.47000000000003,415.79000000000002,0,organic,HarrisburgScranton,9.5
2023-01-01,2023,1,0.77546376900000002,121767.19,61069.199999999997,21595.169999999998,8292.3099999999995,conventional,PeoriaSpringfield,6
2023-01-01,2023,1,1.6472629409999999,2495.0300000000002,112.87,784.15999999999997,0,organic,PeoriaSpringfield,6
2023-01-01,2023,1,0.72069228799999996,877819.27000000002,386999.03000000003,201724.70000000001,11971.65,conventional,WestTexNewMexico,12.6
2023-01-01,2023,1,0.950046956,39144.110000000001,10333.91,1338.23,0,organic,WestTexNewMexico,12.6
2023-01-01,2023,1,0.72193740500000003,292090,167426.10999999999,1728.4200000000001,1576.8299999999999,conventional,NewOrleans,16.800000000000001
2023-01-01,2023,1,0.72550420400000004,8699.8700000000008,303.32999999999998,7041.8299999999999,0,organic,NewOrleans,16.800000000000001
2023-01-01,2023,1,0.92846650799999997,382664.78000000003,107966.3,159434.56,2549.96,conventional,LasVegas,11.800000000000001
2023-01-01,2023,1,1.5241121799999999,13077.99,6335.3599999999997,2662.5999999999999,0,organic,LasVegas,11.800000000000001
2023-01-01,2023,1,1.0114197149999999,531163.94999999995,297638.72999999998,105005.14,345.66000000000003,conventional,SouthCarolina,15
2023-01-01,2023,1,1.268537086,30395.869999999999,656.25999999999999,4625.8900000000003,0,organic,SouthCarolina,15
2023-01-01,2023,1,1.501617035,56294.230000000003,2914.4000000000001,41641.290000000001,6.6100000000000003,conventional,Providence,9.8000000000000007
2023-01-01,2023,1,1.775755859,2600.9299999999998,0,5.54,0,organic,Providence,9.8000000000000007
2023-01-09,2023,2,1.342979886,89207.529999999999,3857.5599999999999,51612.010000000002,13.23,conventional,Providence,0.29999999999999999
2023-01-09,2023,2,1.7395491089999999,4153.79,9.6999999999999993,5.54,0,organic,Providence,0.29999999999999999
2023-01-09,2023,2,1.0521485800000001,521173.73999999999,214372.95000000001,45904.43,338.51999999999998,conventional,SouthCarolina,10.5
2023-01-09,2023,2,1.1714171309999999,54523.639999999999,743.13999999999999,5033.6599999999999,1.1699999999999999,organic,SouthCarolina,10.5
2023-01-09,2023,2,0.89259421500000002,429063.28999999998,56292.18,39411.199999999997,482.51999999999998,conventional,LasVegas,10.9
2023-01-09,2023,2,1.4616220660000001,12506.33,1044.55,387.88,0,organic,LasVegas,10.9
2023-01-09,2023,2,0.79033293100000002,332597.47999999998,126223.94,1935.45,181.80000000000001,conventional,NewOrleans,13.699999999999999
2023-01-09,2023,2,1.093456167,6546.4399999999996,162.12,57.359999999999999,0,organic,NewOrleans,13.699999999999999
2023-01-09,2023,2,0.79423128399999998,944779.85999999999,253963.92000000001,79331.179999999993,4190.4799999999996,conventional,WestTexNewMexico,10.800000000000001
2023-01-09,2023,2,1.1789962890000001,30735.84,726.53999999999996,102.79000000000001,0,organic,WestTexNewMexico,10.800000000000001
2023-01-09,2023,2,0.85404903300000001,126558,41785.349999999999,7339.3699999999999,2592.4200000000001,conventional,PeoriaSpringfield,-1.3
2023-01-09,2023,2,1.6451262440000001,2814.3099999999999,0,239.22,0,organic,PeoriaSpringfield,-1.3
2023-01-09,2023,2,1.1059867999999999,382889.51000000001,151960.59,97958.020000000004,13777.67,conventional,HarrisburgScranton,2.8999999999999999
2023-01-09,2023,2,1.589610674,13901.450000000001,257.12,436.54000000000002,0,organic,HarrisburgScranton,2.8999999999999999
2023-01-09,2023,2,1.113446333,190755.76000000001,25154.830000000002,58163.449999999997,1203.1099999999999,conventional,BuffaloRochester,-0.90000000000000002
2023-01-09,2023,2,1.708188627,11611.09,606.26999999999998,41.100000000000001,0,organic,BuffaloRochester,-0.90000000000000002
2023-01-09,2023,2,1.060136067,474929.08000000002,97735.059999999998,234707.09,18.25,conventional,NorthernNewEngland,-3.2999999999999998
2023-01-09,2023,2,2.05758113,13168.129999999999,63.770000000000003,327,0,organic,NorthernNewEngland,-3.2999999999999998
2023-01-09,2023,2,0.91812640499999998,264352.97999999998,50321.699999999997,36021.540000000001,4617.5200000000004,conventional,Indianapolis,0.80000000000000004
2023-01-09,2023,2,1.5753164070000001,6790.9099999999999,120.75,594.58000000000004,0,organic,Indianapolis,0.80000000000000004
2023-01-09,2023,2,0.98072649499999998,92737.449999999997,20151.66,11797.74,5.6699999999999999,conventional,Spokane,1.7
2023-01-09,2023,2,1.914994251,7689.6099999999997,55.969999999999999,2013.3399999999999,0,organic,Spokane,1.7
2023-01-09,2023,2,0.93752592400000001,6919281.79,1397901.46,822332.98999999999,25222.59,conventional,West,12.9
2023-01-09,2023,2,1.5668260249999999,530333.10999999999,27827.25,58622.220000000001,29.699999999999999,organic,West,12.9
2023-01-09,2023,2,1.221609739,137256.45999999999,49224.010000000002,16312.34,109.79000000000001,conventional,Pittsburgh,0.29999999999999999
2023-01-09,2023,2,1.4813167949999999,8635.0100000000002,1271.8399999999999,1.3600000000000001,0,organic,Pittsburgh,0.29999999999999999
2023-01-09,2023,2,1.0958232050000001,608873.63,103950.27,65833.660000000003,5435.6499999999996,conventional,Portland,8
2023-01-09,2023,2,1.8518973329999999,76916.479999999996,70.900000000000006,18609.990000000002,1.3300000000000001,organic,Portland,8
2023-01-09,2023,2,1.3160789129999999,614248.44999999995,41337.589999999997,324277.32000000001,63.380000000000003,conventional,Boston,1.3999999999999999
2023-01-09,2023,2,1.7755811050000001,31983.77,75.709999999999994,1640.3299999999999,0,organic,Boston,1.3999999999999999
2023-01-09,2023,2,1.237178417,474348.07000000001,136493.03,91969.470000000001,441.27999999999997,conventional,Sacramento,13.4
2023-01-09,2023,2,1.2105458019999999,37643.300000000003,2542.4000000000001,1189.1700000000001,0,organic,Sacramento,13.4
2023-01-09,2023,2,0.97669184099999995,133940.41,21584.240000000002,24283.240000000002,4909.6499999999996,conventional,Toledo,0.80000000000000004
2023-01-09,2023,2,1.5730882230000001,3241.0700000000002,12.77,268.22000000000003,0,organic,Toledo,0.80000000000000004
2023-01-09,2023,2,1.0934360160000001,84814.679999999993,12341.76,36876.220000000001,261.01999999999998,conventional,Syracuse,-1.8
2023-01-09,2023,2,1.666793814,4347.9799999999996,181.19999999999999,96.480000000000004,0,organic,Syracuse,-1.8
2023-01-09,2023,2,0.89512992999999996,338921.58000000002,104165.42999999999,17086.939999999999,57.439999999999998,conventional,Nashville,5.9000000000000004
2023-01-09,2023,2,1.2983921839999999,20185.98,98.810000000000002,2154.3200000000002,0,organic,Nashville,5.9000000000000004
2023-01-09,2023,2,0.90165228399999997,900792.73999999999,171218.78,133716.73000000001,2784.4899999999998,conventional,Denver,3
2023-01-09,2023,2,1.1923000079999999,119507.09,13103.809999999999,641.17999999999995,2.1299999999999999,organic,Denver,3
2023-01-09,2023,2,1.180225082,583972.87,82117.639999999999,72113.039999999994,4437.1499999999996,conventional,Seattle,8.6999999999999993
2023-01-09,2023,2,2.0096794519999999,104098.83,610.07000000000005,18445.25,24.620000000000001,organic,Seattle,8.6999999999999993
2023-01-09,2023,2,0.94834561799999995,1994891.2,664587.52000000002,372014.92999999999,4426.9099999999999,conventional,Plains,1.2
2023-01-09,2023,2,1.225000404,80530.059999999998,15753.58,2041.9000000000001,0,organic,Plains,1.2
2023-01-09,2023,2,0.96287683700000004,144167.28,24588.07,13103.030000000001,1072.0599999999999,conventional,Louisville,3.7999999999999998
2023-01-09,2023,2,1.869402953,5158.6499999999996,20.789999999999999,571.52999999999997,0,organic,Louisville,3.7999999999999998
2023-01-09,2023,2,1.0226765710000001,3961238.6800000002,744626.44999999995,623248.94999999995,134940.53,conventional,GreatLakes,1.5
2023-01-09,2023,2,1.5691262260000001,132278.44,4134.1499999999996,16412.490000000002,0,organic,GreatLakes,1.5
2023-01-09,2023,2,1.2085418649999999,334107.94,118684.03999999999,46610.650000000001,630.98000000000002,conventional,Charlotte,7.2999999999999998
2023-01-09,2023,2,1.5717853049999999,19771.779999999999,138.16,2062.3499999999999,15.48,organic,Charlotte,7.2999999999999998
2023-01-09,2023,2,0.860941807,377791.07000000001,187197.78,7046.4300000000003,31.59,conventional,BirminghamMontgomery,8.8000000000000007
2023-01-09,2023,2,0.98509928000000002,20998.169999999998,42.520000000000003,797.70000000000005,0,organic,BirminghamMontgomery,8.8000000000000007
2023-01-09,2023,2,0.79281430100000005,903594.71999999997,254117.28,183356.06,780.25,conventional,Houston,15
2023-01-09,2023,2,1.2665855239999999,17990.66,3931.46,56.789999999999999,0,organic,Houston,15
2023-01-09,2023,2,0.93379431199999996,769668.12,330488.26000000001,44473.040000000001,134.34,conventional,Atlanta,10.6
2023-01-09,2023,2,1.09553857,106805.09,163.96000000000001,16952.740000000002,0,organic,Atlanta,10.6
2023-01-09,2023,2,1.110836443,580383.31000000006,136704.28,172706.39000000001,11793.450000000001,conventional,Philadelphia,4.7000000000000002
2023-01-09,2023,2,1.7028705529999999,24964,1288.02,969.50999999999999,0,organic,Philadelphia,4.7000000000000002
2023-01-09,2023,2,0.80974576200000004,1407571.0700000001,353325.21999999997,113278.27,5421.9300000000003,conventional,DallasFtWorth,10.9
2023-01-09,2023,2,1.3194017629999999,40384.889999999999,4974.6199999999999,400.76999999999998,0,organic,DallasFtWorth,10.9
2023-01-09,2023,2,1.417861853,316550.95000000001,15230.17,224600.67000000001,279.00999999999999,conventional,HartfordSpringfield,-0.20000000000000001
2023-01-09,2023,2,1.9348871270000001,16336.82,288.73000000000002,4230.1899999999996,0,organic,HartfordSpringfield,-0.20000000000000001
2023-01-09,2023,2,0.88527412400000005,700023.75,351136.53999999998,5467.3500000000004,84.099999999999994,conventional,Tampa,16.699999999999999
2023-01-09,2023,2,1.099814388,29901.139999999999,527.97000000000003,0,0,organic,Tampa,16.699999999999999
2023-01-09,2023,2,0.97430647400000003,261366.32999999999,151613.92999999999,4172.5799999999999,11.83,conventional,Jacksonville,17.300000000000001
2023-01-09,2023,2,0.74839513400000002,27506.650000000001,116.43000000000001,154.56,0,organic,Jacksonville,17.300000000000001
2023-01-09,2023,2,1.035055622,323805.90999999997,93530.929999999993,70503.699999999997,311.26999999999998,conventional,RichmondNorfolk,6.5
2023-01-09,2023,2,1.484586191,41178.199999999997,7.5199999999999996,3768.6799999999998,1.0700000000000001,organic,RichmondNorfolk,6.5
2023-01-09,2023,2,1.1625074419999999,2809927.3399999999,540506.52000000002,17493.66,118721.66,conventional,LosAngeles,13.9
2023-01-09,2023,2,1.1181536160000001,263726.47999999998,18516.669999999998,999.16999999999996,0,organic,LosAngeles,13.9
2023-01-09,2023,2,1.196787627,412569.25,132908,67691.979999999996,717.99000000000001,conventional,RaleighGreensboro,6.7000000000000002
2023-01-09,2023,2,1.5536423850000001,26519.48,489.35000000000002,1898.51,6.4000000000000004,organic,RaleighGreensboro,6.7000000000000002
2023-01-09,2023,2,1.2724623230000001,156059.35999999999,22763.279999999999,35798.830000000002,22912.16,conventional,GrandRapids,0.10000000000000001
2023-01-09,2023,2,1.448230991,4705.0500000000002,8.3300000000000001,805.90999999999997,0,organic,GrandRapids,0.10000000000000001
2023-01-09,2023,2,0.935933024,185649.39000000001,57343.879999999997,21727.779999999999,467.94999999999999,conventional,Roanoke,4.5999999999999996
2023-01-09,2023,2,1.6398563559999999,28218.779999999999,2.8300000000000001,3293.0700000000002,0,organic,Roanoke,4.5999999999999996
2023-01-09,2023,2,1.0050408449999999,437235.09000000003,68409.380000000005,68582.199999999997,20344.060000000001,conventional,Detroit,-0.29999999999999999
2023-01-09,2023,2,1.6858113779999999,11314.57,287.82999999999998,1808.3699999999999,0,organic,Detroit,-0.29999999999999999
2023-01-09,2023,2,1.014923271,312393.09999999998,41500.160000000003,61848.959999999999,3139.5700000000002,conventional,CincinnatiDayton,1.5
2023-01-09,2023,2,1.6844167640000001,8535.1900000000005,14.74,1586.02,0,organic,CincinnatiDayton,1.5
2023-01-09,2023,2,1.0171750550000001,39044551.079999998,10670343.939999999,6049000.4900000002,384000.34999999998,conventional,TotalUS,2.6000000000000001
2023-01-09,2023,2,1.379990319,2382792.6600000001,114559.45,151136.72,82.909999999999997,organic,TotalUS,2.6000000000000001
2023-01-09,2023,2,0.79768722599999997,119417.42,28000.82,6562.0299999999997,48.659999999999997,conventional,Wichita,5.5
2023-01-09,2023,2,1.2800242909999999,2815.3800000000001,436.18000000000001,6.3700000000000001,0,organic,Wichita,5.5
2023-01-09,2023,2,1.200648537,520145.23999999999,102101.78,8953.1800000000003,15131.950000000001,conventional,SanDiego,13.6
2023-01-09,2023,2,1.411042804,38880.480000000003,3652.3400000000001,498.29000000000002,0,organic,SanDiego,13.6
2023-01-09,2023,2,0.80207207199999997,5273093.9100000001,1641059.8400000001,522287.04999999999,31018.150000000001,conventional,SouthCentral,10.9
2023-01-09,2023,2,1.2320235719999999,148164.42000000001,17119.869999999999,2851.52,0,organic,SouthCentral,10.9
2023-01-09,2023,2,0.92301511800000002,611310.67000000004,295585.01000000001,5839.6199999999999,17.010000000000002,conventional,Orlando,18.800000000000001
2023-01-09,2023,2,0.83366741,61975.43,477.06999999999999,0,0,organic,Orlando,18.800000000000001
2023-01-09,2023,2,0.98916560099999995,252900.39999999999,46622.980000000003,29025.82,2496.5100000000002,conventional,Columbus,-0.20000000000000001
2023-01-09,2023,2,1.8473221049999999,7440.1000000000004,429.18000000000001,609.54999999999995,0,organic,Columbus,-0.20000000000000001
2023-01-09,2023,2,1.1624301020000001,5997016.9500000002,1568327.73,313942.64000000001,147861.97,conventional,California,14.1
2023-01-09,2023,2,1.3164532309999999,494165.72999999998,35454.190000000002,6203.8900000000003,0,organic,California,14.1
2023-01-09,2023,2,1.2979770939999999,963706.22999999998,141534.29000000001,376635.87,2126.8400000000001,conventional,BaltimoreWashington,5.2999999999999998
2023-01-09,2023,2,1.6165518539999999,51433.360000000001,502.66000000000003,2743.3200000000002,13.779999999999999,organic,BaltimoreWashington,5.2999999999999998
2023-01-09,2023,2,0.99528732099999995,110665.10000000001,25877.970000000001,8973.7399999999998,171.25999999999999,conventional,Boise,4.9000000000000004
2023-01-09,2023,2,1.74031482,10182.33,103.03,1977.97,0,organic,Boise,4.9000000000000004
2023-01-09,2023,2,1.0986273360000001,4037045.1699999999,1098379.9399999999,802529.87,9215.5,conventional,Midsouth,5.9000000000000004
2023-01-09,2023,2,1.5182532369999999,273117.59999999998,1717.28,24611.759999999998,49.880000000000003,organic,Midsouth,5.9000000000000004
2023-01-09,2023,2,0.81791765299999997,1338150.6299999999,292862.39000000001,170948.54000000001,3799.1700000000001,conventional,PhoenixTucson,13.9
2023-01-09,2023,2,1.3445142189999999,25703.849999999999,2080.21,1044.03,0,organic,PhoenixTucson,13.9
2023-01-09,2023,2,1.096476607,123185.36,22058.540000000001,76314.330000000002,25.010000000000002,conventional,Albany,-1.3999999999999999
2023-01-09,2023,2,1.9338818170000001,2682.3299999999999,20.350000000000001,412.48000000000002,1.02,organic,Albany,-1.3999999999999999
2023-01-09,2023,2,0.87562995300000002,234880.10999999999,93452.75,5302.5,10.390000000000001,conventional,StLouis,7.7000000000000002
2023-01-09,2023,2,1.4542125029999999,16356.25,6357.4700000000003,883.92999999999995,0,organic,StLouis,7.7000000000000002
